,embedding,model
2216,"[-32.01348083836682, -28.168542713447614]",4
2217,"[-12.74562027831438, 24.170821541189838]",4
2218,"[23.58855542912467, 24.136888603809137]",4
2219,"[26.58230635200815, 15.448841578975426]",4
2220,"[24.154017423568014, 9.236017745338216]",4
2221,"[13.074463663793985, 0.4574917068632867]",4
2222,"[-14.225630142939751, 18.120409384464864]",4
2223,"[-17.928269148664256, -4.677507095528288]",4
2224,"[-20.568163090452895, -4.274934731068489]",4
2225,"[-27.378099228509413, -3.222906016518856]",4
2226,"[-27.646180317799015, -3.280619874772077]",4
2227,"[-35.38165378402766, 2.8062564898384004]",4
2228,"[-36.015805848172704, 11.986388045354037]",4
2229,"[-35.71375557424147, -2.59430124523663]",4
2230,"[-35.80729319684029, 15.251395901570492]",4
2231,"[-36.161612233125524, 14.707440865210387]",4
2232,"[-41.28308627958517, 8.359198589033868]",4
2233,"[-43.10505920885936, 7.313679398654279]",4
2234,"[-44.133880122039145, 6.906932713295372]",4
2235,"[-46.477639014882065, 3.6902783259430696]",4
2236,"[-50.44925297260974, 3.329057981078981]",4
2237,"[14.691547238406375, -2.8551381365099067]",4
2238,"[31.581098461062528, -22.760613942621656]",4
2239,"[29.60564862036711, -24.273791748635038]",4
2240,"[30.64631972766698, -23.028829331971433]",4
2241,"[28.472301581810395, -21.690977995008243]",4
2242,"[32.004277564677764, -17.79885711585766]",4
2243,"[19.803362625265972, -21.2330326547381]",4
2244,"[19.858178942227894, -21.21670347158402]",4
2245,"[-2.753777642773106, 30.448463434187175]",4
2246,"[-16.06976045033499, 27.1665082549696]",4
2247,"[32.046190469323406, 31.993697343964442]",4
2248,"[32.57749551478209, 31.41405496369639]",4
2249,"[34.469391410427626, 31.656353453285554]",4
2250,"[20.072581048206917, 30.265140414024597]",4
2251,"[20.93409442310089, 22.987552647150657]",4
2252,"[21.322051922808342, 22.685464368228736]",4
2253,"[21.7320625182634, 22.294029541911904]",4
2254,"[21.72484652813848, 22.197984969457824]",4
2255,"[1.767640517578859, 26.263239522145355]",4
2256,"[-32.226876244406746, -20.69150436586586]",4
2257,"[-19.06936246491936, -21.801122535647664]",4
2258,"[-23.86216586399723, -24.54732738276448]",4
2259,"[-26.56255112938897, -22.98810690321048]",4
2260,"[-13.339210510164783, -18.589529454973064]",4
2261,"[-14.049099311385048, -19.213404385514135]",4
2262,"[-12.689716483729454, -18.198373193295613]",4
2263,"[-14.738327016372036, -19.894476968567666]",4
2264,"[14.43336699690467, 6.60656482364466]",4
2265,"[17.11396223566319, 7.261744563930555]",4
2266,"[-15.377825588124821, -20.251741450481653]",4
2267,"[16.7345905743443, 7.559702229602129]",4
2268,"[9.644392324176314, -15.40088843162829]",4
2269,"[-15.784179139320036, -20.10718534588818]",4
2270,"[17.281206801304634, 6.719839054736432]",4
2271,"[10.817303870586217, -15.380768110812728]",4
2272,"[-25.33394174807687, 4.634886357655112]",4
2273,"[-34.192276774452964, 2.744899693800177]",4
2274,"[8.432044436948816, -25.941893819289874]",4
2275,"[-0.9219464283140136, -36.415583154399556]",4
2276,"[10.17681013306621, 25.928055909478022]",4
2277,"[17.82356995663524, 23.65616932270672]",4
2278,"[23.457837320132754, 15.523856811275492]",4
2279,"[-9.556741795506525, 25.30966678704843]",4
2280,"[-11.957305534112608, 3.609087213685848]",4
2281,"[0.28701639559079356, -37.467635643882915]",4
2282,"[-21.74059099928056, 12.00822422466309]",4
2283,"[-20.64036412423401, 19.582715555553694]",4
2284,"[-34.263185840168184, -10.939699918943216]",4
2285,"[30.172859642313455, -7.684464721288719]",4
2286,"[1.482201939148658, -37.912695544550004]",4
2287,"[14.209550483171364, -24.743880302823385]",4
2288,"[-19.281251585999147, -23.87687815373989]",4
2289,"[-9.811658791669425, 14.834762785247603]",4
2290,"[26.749839953948833, 16.233263764211802]",4
2291,"[27.32276105110413, 15.872482700363427]",4
2292,"[27.583846206062173, 15.523988076732529]",4
2293,"[22.387452775610708, 8.652090078711659]",4
2294,"[-6.997362308613211, 2.0238835224304084]",4
2295,"[-16.935166161899808, 19.738406272591615]",4
2296,"[-4.454189295152113, -2.873094288959758]",4
2297,"[-26.97265773923003, 15.197117302074439]",4
2298,"[5.145950043892818, -30.896721811104538]",4
2299,"[-27.37558060041691, 13.671866974754701]",4
2300,"[6.824600305942142, -31.430453432714348]",4
2301,"[-21.28890574296634, -28.62700253795058]",4
2302,"[-24.512282383163218, -21.396204214259186]",4
2303,"[-3.5290110555462757, -1.9967542740935373]",4
2304,"[32.70896098091917, -5.874301002111708]",4
2305,"[-20.050459526752185, -29.61512991838838]",4
2306,"[25.330355685338514, 7.29237697806791]",4
2307,"[29.50505910827839, 14.684111978466188]",4
2308,"[29.331371281961193, 14.685221612355043]",4
2309,"[24.5794293601093, 9.78477113146252]",4
2310,"[-3.766450226562656, 2.125296201458959]",4
2311,"[-9.370095318912043, 15.824219778252491]",4
2312,"[-5.558135974705164, -6.149622925864724]",4
2313,"[-5.452961225696416, -6.2769807755566704]",4
2314,"[-17.813374491869595, 19.619349235088215]",4
2315,"[-5.392705497789267, -1.7485046682415106]",4
2316,"[2.8808678096213276, 17.879213667540604]",4
2317,"[-16.341910652066943, 19.439016961059565]",4
2318,"[-25.27104646733984, 24.32062093374077]",4
2319,"[-28.08166642144594, 25.72614240892825]",4
2320,"[-34.600660774340874, 3.1871666546245576]",4
2321,"[-18.15479296685198, -20.202559405704147]",4
2322,"[-19.50866757552504, -22.850062582132637]",4
2323,"[-25.759167287190397, -29.41186622210334]",4
2324,"[-27.60205890919362, -28.93674968185692]",4
2325,"[-22.137742210703987, 12.389906709211836]",4
2326,"[-23.082345551265565, -11.41015089045494]",4
2327,"[-37.44151019099836, 4.2394116056020925]",4
2328,"[-47.737568072221684, 6.1313538596039]",4
2329,"[-35.73511306420604, 2.3307150642668137]",4
2330,"[-46.942088308599665, 4.500637746365739]",4
2331,"[-48.93251547114385, 4.600335287858983]",4
2332,"[-50.017694776059585, 4.388409021038742]",4
2333,"[-14.539601974661503, 14.727949175962967]",4
2334,"[13.718715722395892, -2.882548450949996]",4
2335,"[32.27415567186084, -22.764784157226547]",4
2336,"[30.605337845902554, -23.087375313034457]",4
2337,"[29.902954980296954, -22.881234513610362]",4
2338,"[28.714931099096642, -21.23670848020366]",4
2339,"[30.84527597281032, -17.803041055362367]",4
2340,"[31.989205308534647, -12.309163420753652]",4
2341,"[15.922500966685943, -28.1859504626666]",4
2342,"[17.612942921241217, -4.018431149642805]",4
2343,"[19.524493665459985, 30.818081648723627]",4
2344,"[21.97553924071614, 29.291398039367323]",4
2345,"[33.13254343808913, 31.26896036776703]",4
2346,"[34.07320733925305, 30.930471786968077]",4
2347,"[22.69564552294681, 29.425753586959654]",4
2348,"[26.46709111686741, 21.84765292191602]",4
2349,"[30.27544887393715, 25.652993768403746]",4
2350,"[20.75985771135538, 38.37775992017083]",4
2351,"[-4.309932626647721, 31.72864778452696]",4
2352,"[-27.948784684475207, -27.324276886229494]",4
2353,"[-27.5596203462427, -26.75453902768074]",4
2354,"[-28.28326009482484, -26.649026103918345]",4
2355,"[-28.045265233461684, 14.893598555420871]",4
2356,"[-12.949667212003796, -18.898748883387466]",4
2357,"[7.330203574151163, -17.527795415220957]",4
2358,"[7.764003032609621, -17.021514724561815]",4
2359,"[-14.188284355539965, -18.89380699496925]",4
2360,"[6.630558667797158, -15.508132114899658]",4
2361,"[9.278391988364378, -15.785467123974609]",4
2362,"[-15.67974769412367, -20.41971662731856]",4
2363,"[29.480615660449256, 12.272361028199304]",4
2364,"[17.538135192200908, 6.946064726698213]",4
2365,"[10.30558354548917, -15.354402391997256]",4
2366,"[8.423724664025436, -14.918467712309505]",4
2367,"[-6.740457058397706, 5.557568665490771]",4
2368,"[-26.93485979082322, -24.792192019294465]",4
2369,"[-22.92658509819302, 22.348948551923733]",4
2370,"[5.727498625347954, 8.699196095412933]",4
2371,"[13.434391118904255, -23.12619465268248]",4
2372,"[13.085269470972294, -23.845627103421993]",4
2373,"[-12.824640002124706, 4.661609755205456]",4
2374,"[-22.300816176403714, 23.1252767882144]",4
2375,"[-9.409261766816646, 10.866665899359223]",4
2376,"[-22.10264359138448, -32.24611784644603]",4
2377,"[-11.032317503678462, 25.055256553915335]",4
2378,"[31.658513578575455, 0.14648689670745577]",4
2379,"[21.277468716397664, 3.5873602871862054]",4
2380,"[8.631521657045443, -27.948269903703938]",4
2381,"[-18.757951831107047, -27.40061242091431]",4
2382,"[-17.10456310860561, 19.822309494931954]",4
2383,"[-6.740230129240027, 1.5721522094383429]",4
2384,"[-1.610424181985943, 12.49714319027589]",4
2385,"[11.258504119287299, -28.68605587279763]",4
2386,"[-20.432691856853463, -28.430540200599374]",4
2387,"[-9.044629666894357, 15.355458280636112]",4
2388,"[27.72120085175274, 15.493401828079644]",4
2389,"[28.597320284158165, 14.504251282011072]",4
2390,"[23.404636479928865, 7.949169755153129]",4
2391,"[-2.5582002115760965, 1.0215343366357335]",4
2392,"[-3.9853543415538235, -1.7303770393069635]",4
2393,"[-4.139780893326708, -2.3815858286627245]",4
2394,"[-4.22181848328844, -2.3380199330204796]",4
2395,"[-4.192933442298136, -2.1000145224447415]",4
2396,"[-4.047088718180251, -1.6705486039551862]",4
2397,"[-3.816258395035259, -1.2003323664360495]",4
2398,"[-3.6236767601384883, -0.789453955516735]",4
2399,"[-3.4646760204611904, -0.4803356679109259]",4
2400,"[-3.335469578564866, -0.3138414004536139]",4
2401,"[-3.229545868707209, -0.23313331518641126]",4
2402,"[-3.28807741498619, 0.0033531808618330146]",4
2403,"[-3.4852436228787353, 0.7992729127010044]",4
2404,"[-3.5486317995958085, 1.1656789225657882]",4
2405,"[-3.6208360197645164, 1.362755316891571]",4
2406,"[-3.6695531482702144, 1.44587561198406]",4
2407,"[-9.204491667359324, 15.817865389155841]",4
2408,"[-1.8972894829871685, 10.033704799740818]",4
2409,"[-24.59581498685971, -18.777966844141005]",4
2410,"[-24.38629930144536, 16.34383138167569]",4
2411,"[-37.38214501442766, -12.099365519736073]",4
2412,"[-17.758474933085424, -32.078368285675666]",4
2413,"[-15.678640202254288, 23.55596485387066]",4
2414,"[31.988084648666725, 4.286849675957039]",4
2415,"[-15.82842219293922, 23.27536009114805]",4
2416,"[35.076648466114094, 0.4892505407789869]",4
2417,"[2.0508627661513774, -30.904904781162855]",4
2418,"[-38.45514162608454, -16.14220738344242]",4
2419,"[-17.101926865188883, -35.090388995425556]",4
2420,"[-38.98224794993064, -7.5234552752693995]",4
2421,"[0.36668583708998914, 9.878392757939976]",4
2422,"[-18.040451816995365, -20.59564671318061]",4
2423,"[24.57841422442774, -22.210935648154024]",4
2424,"[-16.45290233943285, -36.07551379680309]",4
2425,"[27.377007882483564, 1.5952214204422344]",4
2426,"[-37.82549094815758, -13.924174566077824]",4
2427,"[-15.36512989153003, 16.11999846187067]",4
2428,"[-13.296576730835783, 25.163339712524724]",4
2429,"[24.146590420699987, 26.328344044492]",4
2430,"[32.5590725853307, -2.9504858299068246]",4
2431,"[-12.682079575360879, 19.933423247751048]",4
2432,"[11.932275152518063, -14.864905828166082]",4
2433,"[-18.25155137682881, -20.1320897103214]",4
2434,"[-21.945153230439793, -29.48865073032953]",4
2435,"[-23.359831425506947, 12.537997561960921]",4
2436,"[-23.271107848226254, 11.820524249411958]",4
2437,"[-7.190374043833805, 9.965229331953111]",4
2438,"[-26.633725877209326, 8.765828371689171]",4
2439,"[-26.862248077606463, 9.080710484949792]",4
2440,"[-29.097749206278063, 10.375918943154192]",4
2441,"[-31.47375421785499, 9.228273178777341]",4
2442,"[-41.68546197595486, 3.8667590348137186]",4
2443,"[-42.8146789355591, 3.6698899844889294]",4
2444,"[-43.790599505751686, 3.6531792382997184]",4
2445,"[-44.98962298956322, 3.4855241420604464]",4
2446,"[-46.36007737690524, 3.274234439862883]",4
2447,"[-47.133219298181295, 3.3093290266183266]",4
2448,"[-49.896866809502086, 4.1224594025962595]",4
2449,"[-14.463897260514521, 15.0682627051995]",4
2450,"[13.798857308212627, -2.8492513587403994]",4
2451,"[31.400633804314907, -23.023267176222884]",4
2452,"[29.86537886700821, -23.978249285665637]",4
2453,"[32.10916198823377, -17.83090222599424]",4
2454,"[29.946099196107074, -18.742922895475868]",4
2455,"[28.744212200562696, -19.029658180955995]",4
2456,"[32.579787404251455, -12.4771610681014]",4
2457,"[33.36005779274566, -11.726060925526504]",4
2458,"[24.587303956723172, 0.23183772058937457]",4
2459,"[-39.84375688258768, -10.386336820645369]",4
2460,"[-13.53293803669323, 26.049580768741027]",4
2461,"[32.438974883246146, 31.44720633293735]",4
2462,"[32.74062312349802, 30.720382840103458]",4
2463,"[34.309588063926164, 30.759190947261374]",4
2464,"[19.413483586369814, 25.247410528750365]",4
2465,"[34.52495552100146, 27.358355834837102]",4
2466,"[20.205116199916212, 19.538954235099173]",4
2467,"[19.279990904558392, 37.70604142946341]",4
2468,"[19.563284958600313, 37.79560545346957]",4
2469,"[-3.94552956701904, 31.598136450872897]",4
2470,"[-28.753976575049176, -29.90176178767574]",4
2471,"[-28.679393323991675, -29.521217554792134]",4
2472,"[-28.754021517046986, -24.253752270836394]",4
2473,"[24.422322679139356, 27.739317447193816]",4
2474,"[38.950365939579676, -1.5918437853378522]",4
2475,"[38.41705581714517, -3.3809747407075124]",4
2476,"[10.82372302496354, -18.55576501013587]",4
2477,"[-15.014067725857197, -20.781250436720377]",4
2478,"[10.00405565452915, -16.272933953518823]",4
2479,"[-16.108416891493324, -19.409301702360995]",4
2480,"[8.607494067809672, -16.051460235804388]",4
2481,"[-34.05198791446422, 2.784953423502477]",4
2482,"[10.431662283186412, -16.3873700477368]",4
2483,"[12.614495511449627, -17.803644120313503]",4
2484,"[12.776050111054523, -18.026806118084018]",4
2485,"[11.419024552023034, -16.10512586857509]",4
2486,"[10.854409286775313, -15.132893536997244]",4
2487,"[-19.40773676990408, 15.835808523674265]",4
2488,"[-9.235871609802032, 10.513938155862578]",4
2489,"[-13.845209367539663, 5.4973929998972135]",4
2490,"[-21.84273506687598, 22.539138409694583]",4
2491,"[-11.92166428775253, 3.430748077109538]",4
2492,"[0.84322314458022, -33.073051068753266]",4
2493,"[10.32663379263708, 26.467905493181917]",4
2494,"[-22.384406133234933, 23.712606125843042]",4
2495,"[5.334061138639515, 9.348152266491]",4
2496,"[9.857024505857561, -29.894688255761196]",4
2497,"[7.651970038354921, -28.321699669834565]",4
2498,"[-15.184038842818811, 20.291573979480873]",4
2499,"[16.724116679227766, -7.075339887596824]",4
