,embedding,model
1674,"[-21.84522494558589, -6.435244094489457]",3
1675,"[-30.48467190558113, -14.225130106044787]",3
1676,"[-6.270404603800122, -29.320618497004666]",3
1677,"[-17.912026334729973, -15.702074644932557]",3
1678,"[-16.734349642728553, -15.174280868798817]",3
1679,"[-21.697395496421805, -23.048052326985008]",3
1680,"[-6.0170289972382, -29.511840222798543]",3
1681,"[-16.195521906377024, -15.490300404507407]",3
1682,"[-16.328035919712732, -15.116284387273607]",3
1683,"[-15.928252865062156, -28.33758050280441]",3
1684,"[-6.317315151085421, -28.93253195191002]",3
1685,"[-30.801649594445927, -32.44303578339625]",3
1686,"[-30.76859019594241, -32.450698678341276]",3
1687,"[-18.551550034886667, -27.956323403062445]",3
1688,"[-17.2403475576314, -28.3911968307591]",3
1689,"[31.582163018704485, 14.078194712544732]",3
1690,"[-15.27804570115955, -29.057052122347695]",3
1691,"[-10.65543022073991, 28.606101158791716]",3
1692,"[16.08712633908483, -22.73464344971142]",3
1693,"[24.088674235443886, -24.470882588352442]",3
1694,"[24.511541601404584, -24.608109921089277]",3
1695,"[24.4765698072098, -24.70614533906144]",3
1696,"[43.74215001045452, -2.201828482212319]",3
1697,"[30.38593443915849, 13.358707789866964]",3
1698,"[32.07939162283401, 13.698072043063732]",3
1699,"[43.679991268514044, 2.0279189263531627]",3
1700,"[42.0630199785377, 5.24579852521693]",3
1701,"[36.38909133871203, -10.432488970937964]",3
1702,"[31.672998106760485, -18.028045850659982]",3
1703,"[32.74122720937721, -17.476160826645344]",3
1704,"[31.548959366141133, -13.68491325503801]",3
1705,"[33.36034886551543, -17.86389597478478]",3
1706,"[34.661959751831645, -17.56350866047383]",3
1707,"[34.69532219839006, -17.231141219004506]",3
1708,"[-0.6267321125435611, -29.566933371716857]",3
1709,"[-14.189335264599029, -16.936798515967272]",3
1710,"[-19.984414245382585, 31.315956997988614]",3
1711,"[-29.884670692320494, 33.30455244181188]",3
1712,"[-36.85866971705828, 25.024579513157885]",3
1713,"[-17.964497368619917, 10.216851019963409]",3
1714,"[-16.684481093338245, 12.907033541117228]",3
1715,"[-30.915480273175408, -14.143755878026562]",3
1716,"[-20.596771963531754, 11.235161510059111]",3
1717,"[-19.31077704715355, 12.281080968345771]",3
1718,"[-30.313548265352374, 33.20040164095139]",3
1719,"[-30.850467834434195, 25.36689309251387]",3
1720,"[-28.911251648976343, 29.374700608427492]",3
1721,"[-35.41930848940936, 29.576204944900024]",3
1722,"[-35.37716526441506, 28.858786366837865]",3
1723,"[-33.26340429856275, 24.741825267839566]",3
1724,"[-35.40135916058592, 26.814265310887784]",3
1725,"[-36.0463611205431, 28.200260005155386]",3
1726,"[-26.48593795153369, 27.45489205736692]",3
1727,"[-28.005756972373227, 27.496402839633667]",3
1728,"[-32.71763648158163, 29.409648549785288]",3
1729,"[-32.53098556222214, 30.84978164722364]",3
1730,"[-28.540806575051633, 33.97703303886769]",3
1731,"[-26.90484158641501, 29.695073910711436]",3
1732,"[-34.93879491527686, 23.663526786853836]",3
1733,"[-27.04221953144036, 26.900556688247264]",3
1734,"[-16.621306371261788, 27.579659477267953]",3
1735,"[-18.536173941992853, 39.16902903167001]",3
1736,"[-19.34024674666291, 37.79915992413392]",3
1737,"[-22.897298186597563, -17.926337852079296]",3
1738,"[-19.71858087329017, -5.390689034106042]",3
1739,"[-7.48943986333693, -30.827796251620253]",3
1740,"[-11.330277684705678, 40.21317319163852]",3
1741,"[-23.1001352023589, -18.460220554133162]",3
1742,"[28.210714911900833, 10.762459639856392]",3
1743,"[-21.448652086745724, -5.489089783995915]",3
1744,"[-8.242817707524848, 33.828837141376766]",3
1745,"[-22.90216167920082, -20.284987670004153]",3
1746,"[-19.286700506209275, -5.1588661350122695]",3
1747,"[-33.89202896744368, -28.260988624176292]",3
1748,"[-7.346548877602515, 34.982817713362365]",3
1749,"[-19.568641496937556, -5.341510351256343]",3
1750,"[-18.998619379369114, -5.038820272083838]",3
1751,"[-22.18031123900274, -24.670802533729205]",3
1752,"[-5.916155919550769, 36.90452727466614]",3
1753,"[-21.344985348313667, -6.318071530596234]",3
1754,"[-37.48373859923258, 26.477825827527568]",3
1755,"[-30.421448033184078, -26.757990256092583]",3
1756,"[31.8218264291553, 12.378103229522917]",3
1757,"[-8.961819028292709, -24.58864552784614]",3
1758,"[-26.68161391159108, 3.379835116982113]",3
1759,"[30.623128638148746, 20.412580544694205]",3
1760,"[-25.86072742850416, 1.5959403057948702]",3
1761,"[29.906047541848828, 15.249749635714853]",3
1762,"[-5.740404940086277, 33.34471559498286]",3
1763,"[0.1612828988024885, -22.983777917176628]",3
1764,"[43.522780786867905, 2.4427445844905047]",3
1765,"[-4.883492187424248, 35.06084137566007]",3
1766,"[28.19605394406632, 10.058726566706689]",3
1767,"[23.147426234376834, -15.741348126216778]",3
1768,"[-6.376202410597964, 34.30307843494035]",3
1769,"[5.074292459594699, 22.308014108675646]",3
1770,"[42.82303436988554, 6.373155522228468]",3
1771,"[-4.718642845328269, 39.9371571852698]",3
1772,"[37.21092524763164, 4.106095467400286]",3
1773,"[39.85384664937872, 6.769416706737034]",3
1774,"[32.963132619148304, -17.996330608537015]",3
1775,"[21.812896355725645, -22.03111852691663]",3
1776,"[43.80109770711777, -2.1052544614384323]",3
1777,"[42.22125111323087, -0.04461416620802311]",3
1778,"[5.815860831109405, -10.112342109811246]",3
1779,"[5.465665273667266, -10.209477491968585]",3
1780,"[5.335673003336012, -9.668746805651168]",3
1781,"[13.656946687470308, -6.7032929888138435]",3
1782,"[15.112196137921776, -7.485199661524508]",3
1783,"[12.514827493006408, -8.620858901539721]",3
1784,"[17.986328000748447, -5.151932602362147]",3
1785,"[-14.603878704024469, -19.99931033766489]",3
1786,"[-33.222062804666166, 1.6387155801409188]",3
1787,"[8.87899493338632, 1.8225055106700427]",3
1788,"[-21.823680677504687, 10.108700558417373]",3
1789,"[-22.9771129765519, 10.329228899728978]",3
1790,"[-21.881184728590913, 10.649071494822458]",3
1791,"[-19.792039622256198, 11.105430674481513]",3
1792,"[-17.448253303264412, 12.580361651767435]",3
1793,"[-21.6805913080421, -23.027132465992462]",3
1794,"[-30.82937837077485, -14.70431790334016]",3
1795,"[5.4065235295905, 32.432824375072904]",3
1796,"[-27.407285998580047, -16.811721532802004]",3
1797,"[-17.6855050454578, -19.719486306571426]",3
1798,"[-29.131215303273933, 31.90819717608676]",3
1799,"[-32.077686244919896, 29.035349218909847]",3
1800,"[-36.847217681322974, 25.194198179459995]",3
1801,"[-31.451694788144458, 26.400850693355444]",3
1802,"[-32.0205471637985, 25.906799144069776]",3
1803,"[-20.121382832769353, 29.77150136069637]",3
1804,"[-34.548121748290264, 29.791920791664435]",3
1805,"[-35.159060491059385, 25.522931344865064]",3
1806,"[-34.028262466322666, 25.96423750991869]",3
1807,"[-29.59176958872881, 29.52302250910861]",3
1808,"[5.42651169598621, 32.40023000279452]",3
1809,"[-36.785597276871464, 24.099222686902657]",3
1810,"[9.093070533722328, 0.7323876144902574]",3
1811,"[6.802656827571021, 29.771037010228294]",3
1812,"[-37.457763650640906, 26.791060710027107]",3
1813,"[-18.974000830487498, -15.704560655757376]",3
1814,"[4.784639513556379, 23.672711621888016]",3
1815,"[-12.618812476923535, 40.91834380937401]",3
1816,"[-34.384222415613955, 29.36634588945974]",3
1817,"[-19.700568879966507, 29.468001065321328]",3
1818,"[-16.22116755789766, 38.842806171642216]",3
1819,"[-16.61150490759976, 38.796731185897286]",3
1820,"[-16.411000508534762, 39.36061893916813]",3
1821,"[-16.40259859504248, 39.087921235252985]",3
1822,"[-16.601995500308867, 38.138460689851]",3
1823,"[22.00390643213404, 26.164778185123215]",3
1824,"[25.20222199637577, 15.344138774872508]",3
1825,"[-10.926460932771345, -26.53795695816241]",3
1826,"[34.22361726590321, 8.740060300764442]",3
1827,"[-0.7430766137905831, -23.72698492571718]",3
1828,"[32.459753206210536, 13.643745798016697]",3
1829,"[-7.1824142069646335, -22.903625634813775]",3
1830,"[42.91930731822228, 1.4163363178296542]",3
1831,"[-8.774084985627857, 40.40659972678221]",3
1832,"[44.68650831095683, 2.549409688659685]",3
1833,"[-5.884651240676354, -0.9403595211476471]",3
1834,"[43.03626327269701, 6.21480140132514]",3
1835,"[-5.825001107287873, -0.9049217917763718]",3
1836,"[34.359822228689545, -17.073216212817023]",3
1837,"[44.492433895574365, 2.5419309420810214]",3
1838,"[-12.684777590637188, -29.987593888329492]",3
1839,"[13.658052119459482, -38.17645882612276]",3
1840,"[22.609168911752345, -20.126505891355905]",3
1841,"[18.579044484975046, -22.38487563673394]",3
1842,"[18.07372885413831, -22.282548255030235]",3
1843,"[18.659715944158776, -22.449750938896262]",3
1844,"[18.167227418342762, -29.89574035712879]",3
1845,"[17.7126245109318, -4.990566482279829]",3
1846,"[14.285231863039485, -2.543106518374391]",3
1847,"[19.891405530427253, -8.395908282969357]",3
1848,"[-14.07158461905772, -20.124658966452838]",3
1849,"[-16.616486447674276, -27.23839609478825]",3
1850,"[12.430139619295243, -1.0658631976815751]",3
1851,"[-3.5257991915590097, -29.399060208222135]",3
1852,"[2.159946187894766, -8.498144782621644]",3
1853,"[-5.446575379655446, -39.89392824001842]",3
1854,"[10.46485569628307, 2.5628768351900515]",3
1855,"[-16.726130337358672, -17.353797076189313]",3
1856,"[-17.29375947476453, 10.485179724694511]",3
1857,"[-18.887911656657188, -20.463452528283014]",3
1858,"[-17.317508696063417, 10.679790468207592]",3
1859,"[-27.69389823550201, 11.883821102999159]",3
1860,"[-19.399928741978243, 11.8461709493284]",3
1861,"[-19.128438506867813, 11.970062995972063]",3
1862,"[-30.812547633054603, 33.88031300946212]",3
1863,"[-30.358392258635273, 33.21558199783819]",3
1864,"[-30.992639074118205, 25.013140897975905]",3
1865,"[-30.789989506384646, 23.442216972315578]",3
1866,"[-35.19739573316381, 10.185721411930036]",3
1867,"[-35.154882573516524, 10.783523113102824]",3
1868,"[-29.359910767541397, 32.21856570772406]",3
1869,"[-34.5451250483751, 29.71844590437975]",3
1870,"[-9.863350634508455, 40.17061943396169]",3
1871,"[-35.99173070470454, 27.50258057971204]",3
1872,"[-19.494886206796593, 34.7867023473118]",3
1873,"[-36.801061584832766, 24.568156380972837]",3
1874,"[-19.21683160768523, -14.018549531309796]",3
1875,"[-36.85368974958342, 24.912121477270766]",3
1876,"[-28.563950533062993, -13.039328835878868]",3
1877,"[-31.94511579012067, 28.582612380956117]",3
1878,"[-35.0864833332004, 24.26815789549303]",3
1879,"[-22.186330304965555, -6.3085541004091255]",3
1880,"[-20.032898438441187, -22.967829573927514]",3
1881,"[21.932861560342964, 9.585616113854268]",3
1882,"[-7.261767964011443, -33.98674059291862]",3
1883,"[-8.166581057259396, 31.990435068147764]",3
1884,"[-34.089453950567496, -28.071901546416562]",3
1885,"[-13.049462019859511, 40.72870622912038]",3
1886,"[-13.755011406283533, 41.149947908657474]",3
1887,"[-17.29176550623165, -16.18813788351066]",3
1888,"[37.48697770595724, 9.6334129645033]",3
1889,"[-3.3989314016146426, -32.342569927579184]",3
1890,"[30.615371431096126, 20.43015647110041]",3
1891,"[-1.8463219374175854, -40.24703069333031]",3
1892,"[26.722947703072542, 30.706520966015606]",3
1893,"[-2.5913537079626785, -39.28461369052144]",3
1894,"[-26.84368772096396, -25.920648847036755]",3
1895,"[-17.457548429461724, 35.92206575640217]",3
1896,"[-22.61050086457729, -3.6626421420973165]",3
1897,"[22.340332886748257, 25.11612550497345]",3
1898,"[-24.635955653665764, -24.66423368549215]",3
1899,"[30.54695783191775, 7.59605374452626]",3
1900,"[-4.303324369300937, -31.75940308453011]",3
1901,"[28.882417351345175, 28.729172920463753]",3
1902,"[-26.18017253044658, -17.730264697920397]",3
1903,"[-17.58226012338071, 30.625329334914085]",3
1904,"[-22.64858350933278, -3.575146185848031]",3
1905,"[22.727826195328483, 24.741272369063502]",3
1906,"[-3.0255743004106286, 16.88245988370486]",3
1907,"[-15.68319504408181, 29.596808717698803]",3
1908,"[-18.567435960784763, 29.645289968972648]",3
1909,"[-12.442347995024207, 40.53778817579009]",3
1910,"[42.85405023176023, 1.1114941550808206]",3
1911,"[-7.514220586651291, 39.817487136637396]",3
1912,"[37.59657866293124, 9.050891138007369]",3
1913,"[-6.794021494110444, 40.346774924150324]",3
1914,"[28.272836954583607, 9.949944603352662]",3
1915,"[27.919750852011692, 10.179008712886002]",3
1916,"[25.931396224552387, 10.301338432422511]",3
1917,"[25.822431005104235, 10.176608118086568]",3
1918,"[-4.341048601570079, 19.459986953501623]",3
1919,"[44.71508429569166, 1.7994742636301306]",3
1920,"[44.67006345139528, 2.1948923862677727]",3
1921,"[42.46466562046007, 1.393477980666437]",3
1922,"[18.80650361096801, -5.229387443721248]",3
1923,"[22.997066033478163, -19.580423478572335]",3
1924,"[23.183140461045628, -19.430092822383887]",3
1925,"[37.08644847958274, -13.4483704457588]",3
1926,"[37.0372177072999, -13.057303022083874]",3
1927,"[31.177358746786705, -14.822604628366344]",3
1928,"[-19.704296031181347, -17.271702638525394]",3
1929,"[13.939716052512724, -0.4053505824683082]",3
1930,"[29.926672713719988, -13.865462234400622]",3
1931,"[-3.1618664636615526, -30.040876069350855]",3
1932,"[-2.477948715274071, -31.154478463103338]",3
1933,"[-4.697433991872928, -16.362071085166008]",3
1934,"[12.532470832781891, -1.0910414817626264]",3
1935,"[-13.747116981855969, -17.883497515961405]",3
1936,"[6.914864592328667, 2.205766022340987]",3
1937,"[-20.571023367006898, 10.592057348014427]",3
1938,"[-22.41713910533796, 10.420408558772325]",3
1939,"[-21.400903624071482, 10.67124660655734]",3
1940,"[-18.327850501739885, 11.383248410569225]",3
1941,"[-18.222996135527524, 12.306882940814068]",3
1942,"[-29.12019351661394, -13.472300905241697]",3
1943,"[-23.807811628489834, 10.286520362655434]",3
1944,"[-26.585233189287884, 13.030894286773364]",3
1945,"[-31.020336479361607, 25.45782655928741]",3
1946,"[-31.91764733148118, 25.98668582624009]",3
1947,"[-31.62716971588721, 25.4641371459826]",3
1948,"[-27.337465774194083, 27.143520404848747]",3
1949,"[-31.625634795938506, 29.0558016264461]",3
1950,"[-30.426336510835966, 27.72550658528627]",3
1951,"[-28.01246160487377, 12.769817692296208]",3
1952,"[-35.37230373204578, 22.562339380465886]",3
1953,"[-15.29538785800093, 25.863824522642762]",3
1954,"[-31.29868769921678, 29.614256107928284]",3
1955,"[-31.703250381589474, 29.878404072757263]",3
1956,"[-31.75602138679797, 27.840164742045236]",3
1957,"[-31.529066759093737, 26.61557624378605]",3
1958,"[-31.31377359774301, 25.002591753971085]",3
1959,"[-25.871115120731112, 27.75573853302201]",3
1960,"[-31.611401888549068, 30.833621792700974]",3
1961,"[-27.207871097852564, 27.592105824893814]",3
1962,"[-17.130856866821585, 38.58494447356173]",3
1963,"[-17.31122592740776, 39.29509078465917]",3
1964,"[-17.3188937582552, 39.60648161820434]",3
1965,"[-16.615236169357058, 26.658016073575364]",3
1966,"[-25.24918461471401, -26.486014118631505]",3
1967,"[37.73579403511856, 8.39856088683881]",3
1968,"[-5.2733892159937845, -33.76694864196964]",3
1969,"[0.6117116701745625, -1.932111039321366]",3
1970,"[32.20774919179158, 28.659774129517576]",3
1971,"[-4.359649077755339, -34.06093247070373]",3
1972,"[25.636052189935878, -4.237508415448686]",3
1973,"[-5.473057157552954, 35.71921373241253]",3
1974,"[28.616988453708593, 33.52480738999118]",3
1975,"[-6.867387231995586, -22.543732646491712]",3
1976,"[27.822258292735164, 34.08153942452696]",3
1977,"[-16.05936330552014, 29.26054887275296]",3
1978,"[16.53242284770371, 30.246040157904492]",3
1979,"[-17.523500794557027, 31.4565286091839]",3
1980,"[5.136658000610362, 27.122902005838437]",3
1981,"[33.35627321023134, 23.594775331478864]",3
1982,"[-7.95608897513977, 19.976414394572835]",3
1983,"[38.93038288259295, 12.392762774927402]",3
1984,"[-7.0688264954867615, 39.520362470374586]",3
1985,"[30.236453902645167, 8.730828613276303]",3
1986,"[-10.146222148396776, 28.91879037389385]",3
1987,"[13.441469779740222, 18.86056893763234]",3
1988,"[30.804881540819864, 8.796554131764507]",3
1989,"[-6.588811442404673, 40.174389926760796]",3
1990,"[13.59688293354428, 19.14176136695927]",3
1991,"[44.593930098809366, 2.706689870791267]",3
1992,"[41.63985035109245, 7.379103535541225]",3
1993,"[44.139225142717684, 3.0514938537869267]",3
1994,"[13.149258994491982, -6.688992442227443]",3
1995,"[20.222454681143756, -27.679443605768796]",3
1996,"[23.253256184461602, -22.893205748774264]",3
1997,"[24.757554405218315, -21.589429022957113]",3
1998,"[24.641476724905125, -20.826946548270346]",3
1999,"[26.197338948444077, -17.67500603955307]",3
2000,"[-32.39594550088225, -28.866166881188423]",4
2001,"[23.355394938558014, 30.574040294085624]",4
2002,"[-17.749983139271713, -14.15465964091027]",4
2003,"[23.130987373513264, 22.913997980608304]",4
2004,"[-16.663046626300787, 26.752450859515218]",4
2005,"[16.940613567830713, 28.6599889592181]",4
2006,"[-27.3670128395424, -25.37703849707292]",4
2007,"[16.873105531309257, 28.490964972818357]",4
2008,"[-16.738564087297295, 26.29915226678188]",4
2009,"[-30.879784369612437, -12.67181370529925]",4
2010,"[17.672658850261325, 27.045262335473353]",4
2011,"[27.044421934214167, -2.614968032112193]",4
2012,"[0.3609840405912295, -2.1160050717854877]",4
2013,"[-19.54247713813489, -17.81926880117982]",4
2014,"[-4.515596819665396, -41.58766424504499]",4
2015,"[-33.20685223076309, -7.719747948412682]",4
2016,"[-33.13495474696822, -7.956137411150294]",4
2017,"[-33.104027516171705, -10.178793384177393]",4
2018,"[-33.80058570894939, -11.582561103105423]",4
2019,"[-34.20487036164397, -11.786967874560691]",4
2020,"[-30.920491591792743, -25.925400036403293]",4
2021,"[7.456103694188231, 5.973122758673466]",4
2022,"[-26.63667159307802, -27.51050708160058]",4
2023,"[-25.895894318717914, -25.2835991128377]",4
2024,"[19.98268772216456, 18.622111048886666]",4
2025,"[-29.97178613258676, 3.0129264157256803]",4
2026,"[1.017437954823403, 25.428036006072]",4
2027,"[-30.41666321975219, -10.849887243030002]",4
2028,"[-27.58309741320487, -26.482923941582943]",4
2029,"[26.65171633274021, 29.20341836501238]",4
2030,"[-30.185075841661813, -12.23354418731496]",4
2031,"[-17.246975418726908, 40.248923389211754]",4
2032,"[-12.466017087550611, 28.050637159890982]",4
2033,"[-33.94491909006256, -9.49087403045473]",4
2034,"[2.556370357113568, -1.7180518648690504]",4
2035,"[25.039757724513414, 24.15123397094177]",4
2036,"[-16.904658343372663, 40.65825426499202]",4
2037,"[-22.725394079628078, 0.9390014010454313]",4
2038,"[24.392007617016375, 29.426784042467123]",4
2039,"[-16.542498165137513, 10.75127151237877]",4
2040,"[-28.2465421561498, 27.82970704896576]",4
2041,"[23.824506049446956, 19.78872802493589]",4
2042,"[-17.956651720655675, -9.136282652038398]",4
2043,"[-15.165600110876525, 30.958766257149023]",4
2044,"[-30.36660669155069, 4.290448170946114]",4
2045,"[-4.058685126560036, 26.949446981427517]",4
2046,"[-21.740625183712098, -0.18930047304633058]",4
2047,"[-11.995472813635416, 32.50658948378995]",4
2048,"[8.216331230110862, -3.5663425620151536]",4
2049,"[-14.005637440884023, 40.94356889912495]",4
2050,"[-5.283222994667171, 25.379761488076884]",4
2051,"[6.938794303822415, 0.12188872908331218]",4
2052,"[-25.512346949228444, 4.154864880684117]",4
2053,"[-16.708785661414186, 40.40583597796409]",4
2054,"[-20.59758084271622, 9.567515474306985]",4
2055,"[25.12774990194494, 29.427838169289284]",4
2056,"[-15.789401277008954, 11.042540439838675]",4
2057,"[-26.179611875462456, 31.41179476966306]",4
2058,"[22.395442991198696, 27.15166957499819]",4
2059,"[29.82592213130402, 8.92546626035495]",4
2060,"[36.946965124757405, 11.59738948253918]",4
2061,"[35.6432432109148, 13.426042122801121]",4
2062,"[26.03923469600799, 15.998333640226347]",4
2063,"[26.023484661506334, 16.1736155051236]",4
2064,"[26.006962234775408, 24.984436766950154]",4
2065,"[24.675536010859723, 28.67190888433902]",4
2066,"[15.359380406045538, 23.560892524416545]",4
2067,"[15.081648104696004, 23.352332948391815]",4
2068,"[14.905075565946186, 23.23988256381188]",4
2069,"[13.52004316770124, 21.815745748999472]",4
2070,"[14.694839890896395, 20.714323329343884]",4
2071,"[39.08259005324494, 15.519211857517295]",4
2072,"[42.75086529858861, 6.912226160870644]",4
2073,"[42.09464873238041, 6.878025453568424]",4
2074,"[36.69504563759615, -12.685906337251875]",4
2075,"[32.687314851189306, -19.663787975668047]",4
2076,"[-0.4408954288649513, -2.426830127141566]",4
2077,"[30.895178695400258, -18.453602340581874]",4
2078,"[33.444762185858266, -19.204626649472885]",4
2079,"[28.316928974709796, -20.176187303981465]",4
2080,"[2.9391704644541767, -23.804252840065274]",4
2081,"[-4.488495285628306, -12.377256996127654]",4
2082,"[10.558620369290558, -3.547540847495234]",4
2083,"[-1.7447133968955844, 10.090343801244115]",4
2084,"[-2.170199177004344, -34.25312045806737]",4
2085,"[-36.42182152698169, 2.5003499987297846]",4
2086,"[-22.83132852299965, -0.9069287699879058]",4
2087,"[-17.567804795434025, -28.147949535939485]",4
2088,"[-35.07433473856665, 3.408159733969964]",4
2089,"[-24.51086191452421, 5.098886615265968]",4
2090,"[9.549082948112657, 2.0967593063351226]",4
2091,"[3.266223326836797, 8.817974320210306]",4
2092,"[23.928868917259113, -5.680379675267633]",4
2093,"[11.220350485846641, 2.2975696769238887]",4
2094,"[-24.449140301086643, 1.434660219922858]",4
2095,"[-23.697269349525115, -26.642305404411285]",4
2096,"[-5.275832975138815, 40.124343459452916]",4
2097,"[6.515785949691391, 1.9182728257846036]",4
2098,"[-23.35822239517227, 0.6889708332576042]",4
2099,"[30.215791472504836, 23.588219497061072]",4
2100,"[-7.748050440371269, 39.270177113391235]",4
2101,"[-16.91562419606291, -26.060019808162842]",4
2102,"[-13.674953938374054, -6.914794425184678]",4
2103,"[-37.061488754715484, -10.976212470892289]",4
2104,"[13.077720594495606, 2.209813679354563]",4
2105,"[-17.487153883495466, -15.543372696257643]",4
2106,"[35.21856848157325, 7.553456137471097]",4
2107,"[-19.246112717676162, -15.329619533779919]",4
2108,"[-4.468041187081987, 37.0548966371041]",4
2109,"[-30.94154171942811, -25.877474467749714]",4
2110,"[19.263812425329604, -13.004493669175238]",4
2111,"[28.974119626346823, -4.670658443742825]",4
2112,"[-4.563307176475241, 36.42650723877105]",4
2113,"[33.13105144681838, -11.43464745403873]",4
2114,"[-3.7434642335979538, 35.718003981314475]",4
2115,"[-34.01606090255436, -9.996102933554027]",4
2116,"[-22.160736335253677, -6.344553331943092]",4
2117,"[27.6953410912735, 16.09214155107468]",4
2118,"[-17.450604627705502, -19.106282772961542]",4
2119,"[18.516910454785286, -13.501750161853153]",4
2120,"[-4.768728858947146, 36.74661517771599]",4
2121,"[-18.532656642678955, -16.773818323409202]",4
2122,"[-5.794595826870841, 36.32563282416156]",4
2123,"[5.78647518140991, 3.2525678856608695]",4
2124,"[-3.4748297622774262, -30.380185280590016]",4
2125,"[36.867354734644124, 23.11219545697328]",4
2126,"[-6.9683493782071455, 34.74088373244636]",4
2127,"[-16.754409132868858, -10.116825677858838]",4
2128,"[-4.484633566318175, -15.31603380580247]",4
2129,"[7.790449758033464, -39.41904123610645]",4
2130,"[37.30105990276, 25.398924171281692]",4
2131,"[-5.083009722122908, 24.308466593079324]",4
2132,"[15.776265655762586, 15.378862776143388]",4
2133,"[14.502456310201886, 22.933508387127162]",4
2134,"[11.506872870176464, 23.072147107969162]",4
2135,"[10.16233925055459, 23.61653490336827]",4
2136,"[14.472626397268453, 19.797899429390316]",4
2137,"[13.676603669284564, 20.544427934235145]",4
2138,"[11.1262329330553, 22.77509020744337]",4
2139,"[11.640459613353212, 22.81655159623663]",4
2140,"[15.647627290834926, 20.333874792740048]",4
2141,"[39.03744309056824, 16.623462248319697]",4
2142,"[37.90741973790989, 17.28778403838431]",4
2143,"[36.866360212636515, 17.807435104985853]",4
2144,"[41.36368894279395, 7.675159376014532]",4
2145,"[22.524417826262887, -17.322850784912536]",4
2146,"[14.579627877255465, -9.602469808327756]",4
2147,"[22.427346542010316, -10.447484119225555]",4
2148,"[33.54044904032931, -16.836466788232144]",4
2149,"[31.432401656744556, -15.969418347244074]",4
2150,"[2.1174547675998374, -22.718088608845672]",4
2151,"[-2.5638299536487215, -12.635508350881143]",4
2152,"[24.813123670171912, 15.174438941864503]",4
2153,"[30.44018433530745, -19.610900518404062]",4
2154,"[-13.38194248176888, -1.8266211991501844]",4
2155,"[-5.476046427886466, -28.980597731087478]",4
2156,"[-27.921544466216666, -2.990409736436115]",4
2157,"[-0.4726696719677025, 10.021297753503156]",4
2158,"[-4.524500428534704, -23.418190959208392]",4
2159,"[-34.10659831475153, 3.0626659505217706]",4
2160,"[-33.19471824513022, -5.976542713765482]",4
2161,"[-10.619098583658195, -4.0016440584839925]",4
2162,"[3.841556995697276, -2.0884550475514123]",4
2163,"[24.66869578600784, -6.063136949919394]",4
2164,"[21.28639639846064, 0.5606595457289498]",4
2165,"[5.389860599910506, -36.280868955625735]",4
2166,"[13.380494657834296, -27.63865125095736]",4
2167,"[-23.43454714465816, -0.01960480790408997]",4
2168,"[-28.626701731548657, -28.07247494982244]",4
2169,"[-33.20549880691548, -5.659928067430595]",4
2170,"[-1.4751831671795934, 5.070842367152573]",4
2171,"[-24.655514540944214, 1.617903005433548]",4
2172,"[-25.69263538695577, -29.492254357078416]",4
2173,"[3.472996020453927, 8.333519904860243]",4
2174,"[-17.984527989606697, -8.9936852725857]",4
2175,"[-2.8463237557549728, -36.90906413128819]",4
2176,"[-12.837131087001762, -7.645144627130728]",4
2177,"[23.783781841509917, 17.922633257756313]",4
2178,"[-33.05760477123727, 0.9270189681518806]",4
2179,"[-28.49653139560139, 31.402024223770155]",4
2180,"[12.4165679781231, -3.119898386383692]",4
2181,"[-13.135164791545819, -8.222282660782783]",4
2182,"[23.066782786014848, 23.69835010788845]",4
2183,"[-15.286851238092742, -15.828020980327912]",4
2184,"[-7.657667773941692, 30.863108738510622]",4
2185,"[23.87735564269805, 9.57776701043368]",4
2186,"[-25.63350701504694, -30.138635200554802]",4
2187,"[34.42265274764998, -15.728962808356362]",4
2188,"[-6.281489221182254, 39.86809772253825]",4
2189,"[25.045438644616326, -5.113533800170127]",4
2190,"[-8.220386618025044, 39.88963134891863]",4
2191,"[-13.006789088751933, -11.55653823617816]",4
2192,"[3.6535870772011485, -42.816008692362175]",4
2193,"[-18.945836231125412, 25.312516622480693]",4
2194,"[-24.19477643166363, 23.260246715508888]",4
2195,"[-6.904319900054831, -30.31572788597063]",4
2196,"[34.894715796545036, 18.086385299448814]",4
2197,"[-5.081992989484798, 35.97646035035793]",4
2198,"[-12.629386536113532, -11.045141637268019]",4
2199,"[34.49624408339228, -10.08696227987736]",4
2200,"[-11.128596059542247, 41.811499082371284]",4
2201,"[-20.748117053815662, -14.708529815188163]",4
2202,"[-32.326526705146044, -7.034323136673182]",4
2203,"[-34.95462382366239, 9.522720854692885]",4
2204,"[-18.823614803410116, 26.37037891627485]",4
2205,"[-16.696849779236306, -8.995009974994089]",4
2206,"[-6.840245459449018, 39.42900934326888]",4
2207,"[-15.051218426903993, -9.728877616591145]",4
2208,"[-6.440765550826834, 35.25706511996987]",4
2209,"[-13.504958915994413, -8.71252927833167]",4
2210,"[-24.983607041555437, -23.225284552115635]",4
2211,"[-12.260041573519306, -30.129692597227905]",4
2212,"[-8.360754751427821, -7.494718221077221]",4
2213,"[14.356544111245697, -6.620885182968113]",4
2214,"[-10.510308485240216, 40.49691969971362]",4
2215,"[36.927997630854136, 23.94221636037403]",4
2216,"[-11.591868816383073, 28.760871529106968]",4
