,embedding,model
1667,"[-26.02886679789795, -22.386003084401498]",3
1668,"[-43.24683716739992, -4.285205087723276]",3
1669,"[-42.76558363499059, -4.642210905792338]",3
1670,"[-42.90966755220306, -4.451243436086374]",3
1671,"[-43.709745750460286, -4.013292443167883]",3
1672,"[-45.96131803004176, -4.018290964698794]",3
1673,"[-46.37642660340538, -4.086854129904571]",3
1674,"[-41.58927235026475, -5.941893671917533]",3
1675,"[-46.66941137548953, -4.1632581577198655]",3
1676,"[-41.429409722616136, -6.067433857824988]",3
1677,"[-44.08834915055779, -4.0322242015788]",3
1678,"[-43.20196128192443, -4.293188651467379]",3
1679,"[-46.70820347129108, -4.157409859030523]",3
1680,"[-41.12971609636764, -6.366931720231576]",3
1681,"[-42.964103286382, -4.328508846866757]",3
1682,"[-42.67953562257771, -4.501383016996415]",3
1683,"[-46.780143275957045, -4.164245780873112]",3
1684,"[-41.248452319106676, -5.837009791152656]",3
1685,"[-43.30692458228086, -3.642004396338882]",3
1686,"[-43.37388382758908, -3.2921672286328523]",3
1687,"[-43.16082372061213, -3.1571041988681103]",3
1688,"[-12.396071533801859, -25.812023739774702]",3
1689,"[21.97374866029426, 7.27654604806522]",3
1690,"[-1.2554149008991093, -8.7174419138835]",3
1691,"[28.60752114989961, 0.8114705976644595]",3
1692,"[11.74755214330787, 35.75629513502685]",3
1693,"[-2.530537417512506, 40.85570189366622]",3
1694,"[-5.567053636305149, 41.16602609632429]",3
1695,"[-6.0870715088062095, 41.06527394029101]",3
1696,"[4.598508548862984, 38.473105144754676]",3
1697,"[5.515125781989813, 41.18137796162075]",3
1698,"[30.012642468634922, 30.0345642239165]",3
1699,"[22.287226827245284, 31.07681711867698]",3
1700,"[21.585933916399277, 29.03614872659032]",3
1701,"[21.256368496297323, 28.569263780929536]",3
1702,"[-4.141050312106649, 30.610400213386036]",3
1703,"[-4.508268746509973, 30.55071306536266]",3
1704,"[-9.793978439721059, 27.469430420814774]",3
1705,"[-8.122675714613717, 29.093758979083336]",3
1706,"[-5.075557884145005, 28.685502604267985]",3
1707,"[-5.285275632822506, 28.64515981027616]",3
1708,"[-5.93504554199305, 28.679391331536348]",3
1709,"[-32.42073335732694, 18.554908214800584]",3
1710,"[-21.042630581059534, -8.435510708123477]",3
1711,"[33.22757050228258, -28.931224255141828]",3
1712,"[25.560879573236015, -28.753443949195944]",3
1713,"[-11.527976925869497, -50.16216295081045]",3
1714,"[-10.856178596394098, -49.618212478837876]",3
1715,"[-33.29753741307511, -19.21833649503278]",3
1716,"[-9.623719192913553, -48.47754803435453]",3
1717,"[37.05152846626788, -29.029784672200275]",3
1718,"[36.18784799283221, -28.537224967582905]",3
1719,"[37.014204851891634, -26.06441764235514]",3
1720,"[37.27361483526714, -21.905018995776242]",3
1721,"[33.956892975894846, -24.432444439148885]",3
1722,"[31.637049039445042, -25.16930677149233]",3
1723,"[30.63439152108258, -26.09758025799376]",3
1724,"[35.165215318563, -22.463047452143268]",3
1725,"[34.89144596915361, -21.478305799572336]",3
1726,"[33.59316736866271, -11.106716926852133]",3
1727,"[35.3525628500359, -21.916436621684422]",3
1728,"[31.874881784138367, -24.45292086189746]",3
1729,"[30.803839915540102, -24.90745410567746]",3
1730,"[29.62474583815661, -26.289988859902707]",3
1731,"[36.238490159036026, -21.187565234755855]",3
1732,"[31.079931476238094, -26.304668412567054]",3
1733,"[36.5754914659453, -22.760118330442236]",3
1734,"[31.22261395550982, -11.190100401456341]",3
1735,"[35.63374875550518, -8.291603711791495]",3
1736,"[35.27624203998557, -8.097286876541206]",3
1737,"[-36.62656111961155, 1.5911970785517502]",3
1738,"[-1.8426865750731884, 17.39924893430797]",3
1739,"[-1.8978960946429702, 17.338320764161846]",3
1740,"[35.10436372896766, -0.7443122409839443]",3
1741,"[-37.3751777174887, 0.13801670343676842]",3
1742,"[35.03822594920555, -0.6905552094037211]",3
1743,"[-28.073667617545713, -22.612302354207078]",3
1744,"[31.419192133072748, 0.2943944147436779]",3
1745,"[30.974992578584498, -11.423197604903555]",3
1746,"[36.480420529535955, -13.72216372834649]",3
1747,"[-43.11343494459463, -0.9332278610967103]",3
1748,"[30.89681837159549, -1.3699354210057493]",3
1749,"[-2.833909807970943, -50.07986375004112]",3
1750,"[36.36717691819951, -15.674349567862443]",3
1751,"[-40.8016868038005, -1.0036787987830749]",3
1752,"[31.573578770734823, -3.568919512074199]",3
1753,"[-37.238146710432666, -0.15930505064824282]",3
1754,"[25.057079329153776, -28.486874972549924]",3
1755,"[-41.53189573195882, -1.1169525696136977]",3
1756,"[31.690961193265107, -3.243626516909828]",3
1757,"[36.207877587938206, -22.658706749308273]",3
1758,"[-27.826025256531928, -22.980330259353536]",3
1759,"[30.057891984144256, -1.6277136592673804]",3
1760,"[-13.894318208465974, -20.22062257525849]",3
1761,"[22.073280699776316, 7.317004241255752]",3
1762,"[29.860981665077595, -3.384768790038567]",3
1763,"[-3.0112480305908482, -27.76274808728599]",3
1764,"[23.797117296051244, 33.3970844958686]",3
1765,"[28.46491930451495, -4.187652522402465]",3
1766,"[34.20977058161008, -7.0047888672190375]",3
1767,"[3.699969922785675, -25.421455297927416]",3
1768,"[28.91819022305138, -7.7730573164737775]",3
1769,"[21.923795871370253, 34.962636596115104]",3
1770,"[23.89534195067126, 31.248206531077578]",3
1771,"[25.977318421077857, 29.87580558356139]",3
1772,"[24.172035110180428, 30.62160031411262]",3
1773,"[30.578007204088284, 27.078621276475943]",3
1774,"[-9.156406382589818, 38.31395544578032]",3
1775,"[3.6954713575016496, 37.93582638787916]",3
1776,"[1.8844516350352767, 35.81909761986958]",3
1777,"[3.5072570681815645, 37.868392870484705]",3
1778,"[-9.185392094598432, 38.74632733933639]",3
1779,"[-8.643942640269996, 38.69941614054215]",3
1780,"[-5.332243002718693, 44.51976794613432]",3
1781,"[-16.105521325043348, 35.76671105631827]",3
1782,"[-16.885788701502953, 34.284827417753846]",3
1783,"[-14.658320837500217, 32.49091003007504]",3
1784,"[-17.701467965533084, 15.57760833391936]",3
1785,"[-36.00613986802951, 9.563283909458924]",3
1786,"[-34.02245212185052, -14.019853928919721]",3
1787,"[-25.032052229112644, -0.5738286427867332]",3
1788,"[-33.17020419004319, -20.096167804360174]",3
1789,"[-12.096105291232494, -49.06557009203099]",3
1790,"[-12.364565898166603, -50.14218084405958]",3
1791,"[36.527348969706026, -30.304473033700194]",3
1792,"[-9.664760161197055, -49.72379219446894]",3
1793,"[-32.65217196511026, -18.61963616951857]",3
1794,"[-37.92549257015243, -2.948017688210959]",3
1795,"[30.184571090609452, -29.226421587315098]",3
1796,"[-11.920506921075798, -48.313347970747245]",3
1797,"[-37.443651652667974, -3.4202195242787607]",3
1798,"[34.12819253331362, -29.189153716896666]",3
1799,"[34.85805862329242, -25.567867340148364]",3
1800,"[28.287825593244733, -26.18874153967104]",3
1801,"[35.58242861993726, -24.809917493714654]",3
1802,"[34.394624967899695, -24.127560184726278]",3
1803,"[33.655435918744104, -11.033682193240397]",3
1804,"[29.695029678707385, -25.426232016402334]",3
1805,"[31.63101252672298, -25.52013626685417]",3
1806,"[35.27467413161789, -23.417805100537347]",3
1807,"[35.31501258645623, -22.240409613202566]",3
1808,"[29.359305960669126, -26.52115165954809]",3
1809,"[29.231032561986186, -27.575114792899925]",3
1810,"[-41.45695882012538, -0.9791658210409024]",3
1811,"[33.702987655826846, -27.52653463282734]",3
1812,"[27.599710597100664, -27.828993063327534]",3
1813,"[-37.60742825101199, -0.979712203703172]",3
1814,"[36.47115841248972, -14.227804173244454]",3
1815,"[32.85367814685247, -7.304909849071219]",3
1816,"[30.051344619538124, -26.358662484035037]",3
1817,"[31.65355852610216, -10.362581979153452]",3
1818,"[34.5299839798181, -8.745410587995773]",3
1819,"[33.98207769200036, -8.323853882354852]",3
1820,"[34.176327911149826, -8.057999895847924]",3
1821,"[34.216650765342884, -7.859494648610355]",3
1822,"[34.88026226168839, -7.343233836301874]",3
1823,"[34.114243847852286, -7.451473182802645]",3
1824,"[33.92341882969276, -7.478128238973528]",3
1825,"[-34.31382600191538, 6.735208915726888]",3
1826,"[32.3160029044409, 21.985674926686222]",3
1827,"[-14.027296047275401, -20.1831079951528]",3
1828,"[33.74434164690465, 22.893087430679685]",3
1829,"[3.952275523803963, -23.96097090096246]",3
1830,"[23.258339975351397, 33.530323638283086]",3
1831,"[27.544169562737938, 25.23978640316291]",3
1832,"[22.54327422932423, 31.682452669017263]",3
1833,"[27.250851116956316, 25.363931304681806]",3
1834,"[23.92348060693662, 30.669610827440476]",3
1835,"[27.3433019591967, 25.96434342487973]",3
1836,"[-2.1018196070772, 36.08596258118998]",3
1837,"[22.915372967105768, 31.87576136362245]",3
1838,"[27.165716139421885, 25.856787326978793]",3
1839,"[-9.956981931885847, 33.43783361448287]",3
1840,"[2.763993234408916, 37.01093673805924]",3
1841,"[2.4603652622467966, 36.56439901572052]",3
1842,"[1.5874624642476942, 35.75658032706507]",3
1843,"[-0.633071815836645, 33.82515296219324]",3
1844,"[-1.5091318789327923, 33.818243017324626]",3
1845,"[-14.80450404180444, 37.56687219873806]",3
1846,"[-16.557154316840624, 34.985094729748496]",3
1847,"[-14.87234421503739, 33.22230863438057]",3
1848,"[-30.355063472602673, 18.858179754584803]",3
1849,"[-31.557774649260786, 16.218426057359608]",3
1850,"[-18.305081424462212, 15.024309259237954]",3
1851,"[-33.07836792693128, 17.49692823660924]",3
1852,"[-33.94521491736216, -9.686507049451]",3
1853,"[-36.066978515140434, 9.324529744392915]",3
1854,"[-25.03228325141779, -0.513929405699953]",3
1855,"[-32.2969909542069, -20.197653380564123]",3
1856,"[-12.45961987251867, -49.88857481648937]",3
1857,"[-37.46618876109324, -3.007913698585149]",3
1858,"[-12.172391831920752, -50.17401344471218]",3
1859,"[-10.820847647158466, -49.064250723944404]",3
1860,"[-10.081586337059958, -48.716466456306364]",3
1861,"[37.38464717214659, -29.113517485928295]",3
1862,"[35.65351766151376, -28.328277723375884]",3
1863,"[36.93034327845749, -25.514801662496613]",3
1864,"[37.24829674032595, -25.00227480955876]",3
1865,"[36.927238785514845, -24.278791170872072]",3
1866,"[36.39981200568552, -23.41087535546363]",3
1867,"[36.44933289599016, -14.440838806626209]",3
1868,"[35.4640217094827, -9.84139464953979]",3
1869,"[29.543147401067596, -25.967500151797193]",3
1870,"[35.141671562171695, -9.549987834693987]",3
1871,"[32.89189433703367, -24.193968354715135]",3
1872,"[33.80996805798033, -10.795546972033963]",3
1873,"[28.3567438457806, -27.4175586258181]",3
1874,"[31.07137141925904, -11.445143641850832]",3
1875,"[28.19553219742925, -27.45855986030755]",3
1876,"[-37.53498474682688, -3.6714062105444185]",3
1877,"[34.581820281742395, -22.115759151868318]",3
1878,"[31.704572011037303, -26.838276887975642]",3
1879,"[-2.6171635737858137, -50.04083308965395]",3
1880,"[-38.36718597645307, -1.9334657919890998]",3
1881,"[26.827181637461575, 23.778030883123872]",3
1882,"[26.86694332529098, 23.770665128945463]",3
1883,"[27.548348010375857, -8.290764596611469]",3
1884,"[-43.1681868757239, -0.900395318138866]",3
1885,"[34.79516028631995, -0.572206071771536]",3
1886,"[35.68879116100938, -1.623855416753709]",3
1887,"[-30.21048963260467, -21.83275112144768]",3
1888,"[31.91648602790005, 23.240399842506104]",3
1889,"[-29.726365484174995, -21.788272699954888]",3
1890,"[30.402320806585674, 2.2780826854102374]",3
1891,"[-29.9688913375052, -21.690663655855634]",3
1892,"[30.22022908795181, 2.837003616362291]",3
1893,"[-29.242141679112812, -21.31107555762791]",3
1894,"[-36.32335363533872, 2.3204730753880782]",3
1895,"[30.243854318158387, -1.7497636388801123]",3
1896,"[-27.071010793548524, -23.11809721737932]",3
1897,"[27.276585444540423, -8.280753660705102]",3
1898,"[-36.411468527774076, 2.135287062850627]",3
1899,"[30.469785784890842, -2.471695228718303]",3
1900,"[-28.861777473442515, -21.902910376285867]",3
1901,"[30.237133942341295, 2.835093363219568]",3
1902,"[-28.92109453533323, -21.308760572954007]",3
1903,"[30.267295524069556, -2.0843772201292143]",3
1904,"[-26.91591065194818, -23.283118916372484]",3
1905,"[9.658106035521214, -0.5570730336465392]",3
1906,"[15.878188045257245, -14.941404534984171]",3
1907,"[29.63233276734181, -4.176754038165204]",3
1908,"[29.6237564649924, -5.104807171469865]",3
1909,"[20.230976491479137, -9.809912312301366]",3
1910,"[23.53560056519286, 33.769399242086706]",3
1911,"[27.991873470406194, 26.877685528701715]",3
1912,"[27.32301487874132, 28.886511763020426]",3
1913,"[27.988936655346123, 28.15490002606218]",3
1914,"[28.380332811238585, 28.355294616143603]",3
1915,"[28.28054558573486, 28.56664747180766]",3
1916,"[25.145144785676898, 30.49749990379872]",3
1917,"[24.85760690229763, 29.527942540364247]",3
1918,"[24.8628693644997, 29.950014329085217]",3
1919,"[22.621314662383394, 31.991693926469793]",3
1920,"[22.894737792998015, 30.80619733116991]",3
1921,"[23.796549739543998, 30.008856023266265]",3
1922,"[-10.499231455952458, 33.46206988389468]",3
1923,"[1.3602827222722738, 35.11335656084744]",3
1924,"[1.2119408866249286, 35.10904961756424]",3
1925,"[0.04414225512755954, 33.54213621072558]",3
1926,"[-0.492284325080769, 33.04593023076542]",3
1927,"[-1.2183462427705327, 35.0557534516132]",3
1928,"[-11.34506803563341, 33.45479518505154]",3
1929,"[-16.478033555266407, 33.926780312704444]",3
1930,"[-10.08127579184721, 28.696526322441134]",3
1931,"[-32.569156450699225, 17.54113921888873]",3
1932,"[-32.10463406205898, 17.254652371492423]",3
1933,"[-32.49008327717105, 14.582161763790328]",3
1934,"[-17.855926101192658, 15.11939324063652]",3
1935,"[-35.98308021184737, 9.671294215853289]",3
1936,"[-25.22878734234141, -0.6838214918576101]",3
1937,"[-33.267700876076916, -20.166465418842055]",3
1938,"[-12.334359031390594, -49.0723338799099]",3
1939,"[-12.257534380897724, -49.382163148300734]",3
1940,"[-11.776904188866169, -49.72149327683902]",3
1941,"[-10.722924125527385, -49.355046106716394]",3
1942,"[-33.194918141653055, -19.054902974506607]",3
1943,"[-9.925466870979637, -48.40343854063779]",3
1944,"[38.52667472513566, -29.262250074377167]",3
1945,"[35.02905492889606, -25.70996638613915]",3
1946,"[36.67112451115822, -25.37251123513138]",3
1947,"[37.350530600078855, -24.953788341364465]",3
1948,"[36.799574148538156, -21.149191579836124]",3
1949,"[33.88155913079826, -25.85866798312206]",3
1950,"[33.54985729626988, -25.981072059684838]",3
1951,"[33.071062970891006, -24.732317674750153]",3
1952,"[28.09600813454119, -28.081611343790552]",3
1953,"[9.57765679920663, -0.5179009693953532]",3
1954,"[34.7862058456308, -23.20151348440977]",3
1955,"[34.73182282263648, -24.751613607888828]",3
1956,"[34.620314077252566, -24.981048381974965]",3
1957,"[34.77202434293373, -24.32012256587184]",3
1958,"[35.853224260133025, -20.907308809752934]",3
1959,"[32.49264326872072, -9.996330767225095]",3
1960,"[31.80393581072699, -25.92540634895076]",3
1961,"[35.56173080325099, -21.430578922346864]",3
1962,"[33.49227908971798, -9.68710462361011]",3
1963,"[33.37753712966362, -9.156706565519304]",3
1964,"[35.40616315510101, -6.955072738631515]",3
1965,"[34.05020275632322, -6.787679610331125]",3
1966,"[-35.257175747417165, 3.062345428273747]",3
1967,"[32.47057439837576, 23.347792126084986]",3
1968,"[-26.254966193476765, -21.073249488645004]",3
1969,"[-40.1343900598782, -0.8478057641438916]",3
1970,"[33.840942770129665, 20.832161589838513]",3
1971,"[-26.383600898302102, -22.343781177649706]",3
1972,"[-22.96237308622327, -2.690457418038596]",3
1973,"[33.51409988908421, 20.871765933715704]",3
1974,"[30.925148776621363, -1.2520975836093156]",3
1975,"[-3.922888009850689, -40.589082429815726]",3
1976,"[30.507479865825953, -7.571925051179975]",3
1977,"[30.800529226426942, -8.752736734724257]",3
1978,"[27.388674458122214, -10.078596845221167]",3
1979,"[27.406902867402195, -10.182251052606656]",3
1980,"[29.136885689215145, -9.618078496030018]",3
1981,"[18.666085061289532, -8.146950039935318]",3
1982,"[15.413596039821442, -15.368653044215527]",3
1983,"[24.897374539247085, 32.62361690150617]",3
1984,"[28.698431541679184, 25.098138845130595]",3
1985,"[28.803668149648985, 0.8704539587431696]",3
1986,"[28.237884034149346, -0.3259648298914872]",3
1987,"[23.527098103233918, 34.18120800429778]",3
1988,"[28.598475764466063, 28.27755793955172]",3
1989,"[32.52812929575611, 23.397388094787573]",3
1990,"[23.55204310234618, 33.85562011576977]",3
1991,"[22.83793862793352, 31.417237549383394]",3
1992,"[25.195476703090492, 29.733532503460488]",3
1993,"[23.34756185340134, 30.409621276573564]",3
1994,"[-10.829064280463609, 33.215751256463165]",3
1995,"[1.4883695787517754, 35.55429178569951]",3
1996,"[-1.2582039722017606, 33.46240988422834]",3
1997,"[-2.229718270874074, 32.718174897338294]",3
1998,"[-2.573895425608064, 32.66693575154799]",3
1999,"[-2.5012360006637113, 37.155806084802855]",3
2000,"[-30.024672859393604, -2.584689064998633]",4
2001,"[6.645084452000641, 11.675641983623871]",4
2002,"[-18.916118427050332, 1.94932840529658]",4
2003,"[-7.70319752674876, 9.690968141898404]",4
2004,"[-10.157135604268467, 9.384891688192251]",4
2005,"[5.952813288803945, 8.822221712784746]",4
2006,"[-23.70747972664029, 1.9484665085738757]",4
2007,"[5.420684085231186, 8.713421528768123]",4
2008,"[7.214802403474964, 2.6453999850112706]",4
2009,"[-30.109447731979966, -3.8086060521572973]",4
2010,"[5.800625715916827, 10.051422265173803]",4
2011,"[0.7494450146890381, 7.676570938771815]",4
2012,"[-30.875134153487615, -4.5542942771114525]",4
2013,"[-30.546025133799215, -4.9005807667941115]",4
2014,"[-30.34963427308655, -4.942511113646605]",4
2015,"[-30.247034701428866, -5.018384184087776]",4
2016,"[-30.045213085441336, -4.847627182969151]",4
2017,"[-29.62510346429843, -4.569812604186417]",4
2018,"[-28.733293579669628, -3.896998258790382]",4
2019,"[-20.633266057119997, -1.2439876409120323]",4
2020,"[-19.76676763013746, -1.4903882812332412]",4
2021,"[-20.042439106466755, -1.3631030765639944]",4
2022,"[-20.31617133510704, -1.4514579924723594]",4
2023,"[-20.417912224724823, -1.440894094235196]",4
2024,"[12.039291362618249, 4.247471656789434]",4
2025,"[-28.251595740174643, -11.83284151668868]",4
2026,"[27.354053042885837, -3.3584590829397527]",4
2027,"[-29.75103485856847, -15.834811956678948]",4
2028,"[-29.986330767890934, -3.7413642687858575]",4
2029,"[29.39249691437455, -2.617965038359611]",4
2030,"[-30.12944546594906, -15.562432221023236]",4
2031,"[36.899977858521915, 0.6293800975325372]",4
2032,"[22.164990860477396, -1.843934162269424]",4
2033,"[-29.59458048900111, -9.469658533403948]",4
2034,"[-22.886289744144875, -5.299677371791385]",4
2035,"[6.034533002650701, 5.033081527789048]",4
2036,"[36.12855970251656, -0.5020365606695071]",4
2037,"[-27.374059643853922, -25.934122849590675]",4
2038,"[23.98907233229998, -4.233127260969227]",4
2039,"[-31.30833511332432, -16.09771040294663]",4
2040,"[30.795242274384623, -3.724301390076866]",4
2041,"[16.932349635465577, -3.321389586965319]",4
2042,"[-26.954984053051938, -26.672232519364023]",4
2043,"[25.396598836648945, -3.5262461032630337]",4
2044,"[-30.270980530930057, -15.90911395746909]",4
2045,"[25.16669609476143, -3.006673314198753]",4
2046,"[-25.91483934098877, -26.396135436091818]",4
2047,"[29.838415465628117, -0.16220477096455044]",4
2048,"[-25.085117538851623, -17.712724326443723]",4
2049,"[35.6936098097104, -1.1008972456232677]",4
2050,"[16.23928747517239, -10.81092939171917]",4
2051,"[10.644189414852764, 1.7834124586897824]",4
2052,"[-23.960096399537836, -15.697370689745696]",4
2053,"[35.56624374450596, -1.2541136409453608]",4
2054,"[-30.849040339408493, -14.907968727379188]",4
2055,"[27.689023090767634, -2.78917293606231]",4
2056,"[-23.895159168786986, -9.96853199897745]",4
2057,"[7.060523292973852, -2.5374188747680533]",4
2058,"[15.109340030919281, 4.480245649308671]",4
2059,"[14.907263457151217, 5.507216303707392]",4
2060,"[17.65592893351178, 6.505831351174394]",4
2061,"[17.64943266515035, 6.984616087522187]",4
2062,"[17.306898955009256, 7.393995507798825]",4
2063,"[17.560857894219907, 7.528307229165001]",4
2064,"[18.18418176104694, 7.935033649254318]",4
2065,"[20.82390932496425, 10.81225708412943]",4
2066,"[21.004059985371605, 11.792894291928528]",4
2067,"[21.05816881516389, 13.192141821176998]",4
2068,"[21.177789414508187, 13.605085310540831]",4
2069,"[21.18875371780856, 14.505933362239203]",4
2070,"[21.22073970874067, 15.01887766938226]",4
2071,"[23.12911732885579, 23.140678157785437]",4
2072,"[22.652290707699642, 23.572017091854587]",4
2073,"[22.096931715681787, 24.793358707625003]",4
2074,"[19.716584697626413, 25.993347074416008]",4
2075,"[-6.911959039232224, 28.231622650108125]",4
2076,"[-10.173087786185976, 31.319427653899865]",4
2077,"[-6.358207288447146, 27.15536149015326]",4
2078,"[-7.164347361752794, 27.8646378739967]",4
2079,"[-7.539857464861974, 24.108587515433303]",4
2080,"[-6.312812103933086, 25.343162354469186]",4
2081,"[-11.175853394562834, 42.01290901782794]",4
2082,"[-13.882644396173104, 12.130068347210484]",4
2083,"[0.6382832101173461, 27.081294963173125]",4
2084,"[-6.73615524146229, -7.679068642348111]",4
2085,"[0.10991506409361329, -27.309006028231984]",4
2086,"[-18.959338556164575, -13.161248963027525]",4
2087,"[-29.16711100599641, -4.9073037837378015]",4
2088,"[-1.3878314551487125, -25.108118813461505]",4
2089,"[-27.32998137247739, -5.02364167992413]",4
2090,"[-24.954987553518677, 0.6465950948650762]",4
2091,"[-7.176861571478441, -10.758653511572176]",4
2092,"[-7.794959475090383, -11.012628799859238]",4
2093,"[-13.66399937911571, 0.4250858942755262]",4
2094,"[-9.076466191276477, -12.331420944307666]",4
2095,"[-11.336725351419847, -8.537528763875047]",4
2096,"[27.411101557919814, -0.05574524192966713]",4
2097,"[-28.4090917209004, -10.112321892922553]",4
2098,"[-11.753218783311803, -12.84087574133756]",4
2099,"[-7.7987680911631925, 9.788793713021628]",4
2100,"[34.402723203941356, -0.46354413131366834]",4
2101,"[-25.652574148068673, -16.08625463362468]",4
2102,"[-17.11304730309695, -14.926027871545918]",4
2103,"[-28.12747233192337, -4.147300178110993]",4
2104,"[-18.49919143095927, -1.2333072698112983]",4
2105,"[-12.850908665303681, -9.030840048787768]",4
2106,"[28.351598200749176, -0.5160657805522304]",4
2107,"[-26.57860591819543, -16.728900289025585]",4
2108,"[27.453487181820535, -1.158100141501731]",4
2109,"[-28.797927245575064, -15.425028188579972]",4
2110,"[-21.636123403164348, -6.268251496024099]",4
2111,"[-7.529360224577847, 22.149490761673952]",4
2112,"[0.1285809552656174, 11.082230672871527]",4
2113,"[-0.7763760318381772, 7.55900198778283]",4
2114,"[27.261746067323305, -4.642825937119751]",4
2115,"[-29.74572576652455, -15.09704755008621]",4
2116,"[-20.902703966513076, -14.827915186127795]",4
2117,"[7.961407532930854, 1.6115580179816429]",4
2118,"[-23.282307531248257, -14.034431153846452]",4
2119,"[-21.487448270048958, -13.568277045457345]",4
2120,"[27.49015403576736, -4.574471369377937]",4
2121,"[-28.91271610303944, -16.97709798567621]",4
2122,"[27.228053437932214, -4.402964997788433]",4
2123,"[-28.732265092609666, -17.264818060558373]",4
2124,"[-21.540141796843034, -14.26925366406968]",4
2125,"[32.843194758924994, -4.777813470179249]",4
2126,"[26.384289250850944, -3.7718322356943728]",4
2127,"[3.488535752117951, -26.489258117757476]",4
2128,"[-11.454419156864875, -28.65508107638166]",4
2129,"[-11.223244578959704, 6.2638899438001605]",4
2130,"[33.88239959015005, 7.577536946669203]",4
2131,"[19.280096924089527, 11.681465990957776]",4
2132,"[19.565387204203972, 12.038701331273536]",4
2133,"[19.43794474079034, 10.746296103833009]",4
2134,"[19.971883412149975, 18.8949525368679]",4
2135,"[20.106463493781675, 19.103921020341293]",4
2136,"[21.30543029393098, 16.988334622353985]",4
2137,"[22.04472664912995, 15.331408532577994]",4
2138,"[20.691846948265383, 18.612720519861842]",4
2139,"[20.851407142473825, 19.621053391060187]",4
2140,"[21.611795565933395, 20.918721489093222]",4
2141,"[21.597410254341813, 21.73641296076858]",4
2142,"[21.547493521220243, 22.510061484294898]",4
2143,"[21.751078812407513, 23.721853407806048]",4
2144,"[19.788782761113634, 25.838740437765463]",4
2145,"[-3.1175223190899346, -12.98736125408787]",4
2146,"[-15.482962040076663, 33.841991332556375]",4
2147,"[-7.603222903255593, 30.094850259279823]",4
2148,"[-7.132848500212599, 27.83894401909113]",4
2149,"[-7.218865643255289, 27.147160306449862]",4
2150,"[-5.808578038595279, 24.643992158265135]",4
2151,"[-13.073658223838097, 43.95929993897848]",4
2152,"[-15.645464848881824, 33.09731213850228]",4
2153,"[-4.048482235883489, 29.948535024481263]",4
2154,"[-2.8093552214358897, -13.954314474136808]",4
2155,"[-12.53275074340096, -7.562099342990897]",4
2156,"[11.000556049849846, -29.7920732359485]",4
2157,"[-5.790981704208103, -19.002177183739565]",4
2158,"[10.937073334391584, -28.991731861666366]",4
2159,"[-0.46454570692370745, -25.31045978509394]",4
2160,"[-17.509328513056598, -1.3366948001393393]",4
2161,"[-10.295082506385125, -7.596461668471309]",4
2162,"[-17.993327210136847, -3.021112371062852]",4
2163,"[-15.965203592807727, -6.059297695402627]",4
2164,"[-10.870135897646435, -13.185756593502935]",4
2165,"[-10.28700940847798, -2.225176271908307]",4
2166,"[-10.119922868565032, -2.2907043394989666]",4
2167,"[-9.987970733224275, -12.842657450771982]",4
2168,"[-17.963742070471557, 4.211345812400786]",4
2169,"[-14.82117682712822, 0.2573758529812634]",4
2170,"[-14.879637049198143, 0.4857283547066948]",4
2171,"[-11.681087583405551, -10.864742188820097]",4
2172,"[-18.52278857880526, 4.757697210936339]",4
2173,"[-12.82296403376413, -4.74801188314673]",4
2174,"[-11.881023969456045, -12.38517696978344]",4
2175,"[-17.80503322327918, 5.321164362205357]",4
2176,"[-18.05956950845106, -0.39264262892917945]",4
2177,"[-17.0250533997498, 2.851284659390086]",4
2178,"[-8.407983495471825, -7.632728771858929]",4
2179,"[31.528163801903798, 3.6561709666982205]",4
2180,"[-28.559418841108236, -8.990051205516611]",4
2181,"[-14.379844287963538, -10.159405590455597]",4
2182,"[4.703837309440668, 8.908601148547659]",4
2183,"[6.662261398025265, 14.67658609476045]",4
2184,"[15.36796804429108, 5.119854889305386]",4
2185,"[16.21524554312213, -2.3460734380559933]",4
2186,"[-28.344377931196135, -6.331141770385009]",4
2187,"[-21.662752408305266, -13.913692109552345]",4
2188,"[28.771893487307633, -2.0561772072486177]",4
2189,"[-27.88760125780938, -15.53905710070972]",4
2190,"[29.75842903654561, -0.49355881148887626]",4
2191,"[-27.178719636960015, -16.28271477705437]",4
2192,"[-28.470741450580935, -3.018180696781151]",4
2193,"[5.1041987169324985, 7.399924095011414]",4
2194,"[-1.1217050473132515, 7.073956445498186]",4
2195,"[-20.35905343175628, -12.168640750966965]",4
2196,"[37.08962961725591, 1.2251659913209347]",4
2197,"[26.594962803914463, -3.5730238477709295]",4
2198,"[-28.558477407756595, -15.506075773686796]",4
2199,"[-20.211137551589395, -2.1755241088924766]",4
2200,"[36.01484756987462, -2.466117589328551]",4
2201,"[-29.642943681103567, -15.541747611033344]",4
2202,"[-29.467152955569272, -5.972648455674248]",4
2203,"[5.57735168930014, 11.844424369350179]",4
2204,"[35.87245237380877, -4.397338756832502]",4
2205,"[-1.2277525488085843, -36.65639179988299]",4
2206,"[30.978375400884477, -4.910699759657064]",4
2207,"[-13.12835721188843, -32.589964814114]",4
2208,"[31.084385153711533, -4.991396135428508]",4
2209,"[-13.222360715701926, -32.49708670352188]",4
2210,"[-29.83749046625266, -12.067315782727524]",4
2211,"[-23.313126974745582, -13.371414455954495]",4
